sx,sz,rx,rz,t_obs
2392.0,8.0,2992.0,8.0,0.316
2392.0,8.0,3008.0,8.0,0.324
2392.0,8.0,3024.0,8.0,0.332
2392.0,8.0,3040.0,8.0,0.22
2392.0,8.0,3056.0,8.0,0.224
2392.0,8.0,3072.0,8.0,0.232
2392.0,8.0,3088.0,8.0,0.23600000000000002
2392.0,8.0,3104.0,8.0,0.244
2392.0,8.0,3120.0,8.0,0.252
2392.0,8.0,3136.0,8.0,0.26
2392.0,8.0,3152.0,8.0,0.268
2392.0,8.0,3168.0,8.0,0.28
2392.0,8.0,3184.0,8.0,0.28800000000000003
2392.0,8.0,3200.0,8.0,0.296
2392.0,8.0,3216.0,8.0,0.304
2392.0,8.0,3232.0,8.0,0.308
2392.0,8.0,3248.0,8.0,0.316
2392.0,8.0,3264.0,8.0,0.32
2392.0,8.0,3280.0,8.0,0.332
2392.0,8.0,3296.0,8.0,0.34
2392.0,8.0,3312.0,8.0,0.34
2392.0,8.0,3328.0,8.0,0.352
2392.0,8.0,3344.0,8.0,0.36
2392.0,8.0,3360.0,8.0,0.364
2392.0,8.0,3376.0,8.0,0.372
2392.0,8.0,3392.0,8.0,0.38
2392.0,8.0,3408.0,8.0,0.392
2392.0,8.0,3424.0,8.0,0.4
2392.0,8.0,3440.0,8.0,0.404
2392.0,8.0,3456.0,8.0,0.40800000000000003
2392.0,8.0,3472.0,8.0,0.41600000000000004
2392.0,8.0,3488.0,8.0,0.424
2392.0,8.0,3504.0,8.0,0.432
2392.0,8.0,3520.0,8.0,0.444
2392.0,8.0,3536.0,8.0,0.452
2392.0,8.0,3552.0,8.0,0.456
2392.0,8.0,3568.0,8.0,0.0
2392.0,8.0,3584.0,8.0,0.0
2392.0,8.0,3600.0,8.0,0.0
2392.0,8.0,3616.0,8.0,0.0
2392.0,8.0,3632.0,8.0,0.0
2392.0,8.0,3648.0,8.0,0.0
2392.0,8.0,3664.0,8.0,0.0
2392.0,8.0,3680.0,8.0,0.512
2392.0,8.0,3696.0,8.0,0.52
2392.0,8.0,3712.0,8.0,0.532
2392.0,8.0,3728.0,8.0,0.54
2392.0,8.0,3744.0,8.0,0.548
2392.0,8.0,3760.0,8.0,0.0
2392.0,8.0,3776.0,8.0,0.0
2392.0,8.0,3792.0,8.0,0.0
2392.0,8.0,3808.0,8.0,0.0
2392.0,8.0,3824.0,8.0,0.58
2392.0,8.0,3840.0,8.0,0.588
2392.0,8.0,3856.0,8.0,0.596
2392.0,8.0,3872.0,8.0,0.608
2392.0,8.0,3888.0,8.0,0.0
2392.0,8.0,3904.0,8.0,0.0
2392.0,8.0,3920.0,8.0,0.0
2392.0,8.0,3936.0,8.0,0.648
2392.0,8.0,3952.0,8.0,0.668
2392.0,8.0,3968.0,8.0,0.684
2392.0,8.0,3984.0,8.0,0.676
2588.0,8.0,0.0,8.0,1.204
2588.0,8.0,16.0,8.0,1.16
2588.0,8.0,32.0,8.0,1.1400000000000001
2588.0,8.0,48.0,8.0,1.12
2588.0,8.0,64.0,8.0,0.0
2588.0,8.0,80.0,8.0,0.0
2588.0,8.0,96.0,8.0,1.112
2588.0,8.0,112.0,8.0,1.1
2588.0,8.0,128.0,8.0,1.088
2588.0,8.0,144.0,8.0,0.0
2588.0,8.0,160.0,8.0,0.0
2588.0,8.0,176.0,8.0,0.0
2588.0,8.0,192.0,8.0,1.048
2588.0,8.0,208.0,8.0,1.04
2588.0,8.0,224.0,8.0,1.032
2588.0,8.0,240.0,8.0,1.02
2588.0,8.0,256.0,8.0,0.0
2588.0,8.0,272.0,8.0,0.0
2588.0,8.0,288.0,8.0,0.0
2588.0,8.0,304.0,8.0,0.992
2588.0,8.0,320.0,8.0,0.984
2588.0,8.0,336.0,8.0,0.968
2588.0,8.0,352.0,8.0,0.0
2588.0,8.0,368.0,8.0,0.9400000000000001
2588.0,8.0,384.0,8.0,0.936
2588.0,8.0,400.0,8.0,0.0
2588.0,8.0,416.0,8.0,0.0
2588.0,8.0,432.0,8.0,0.0
2588.0,8.0,448.0,8.0,0.852
2588.0,8.0,464.0,8.0,0.0
2588.0,8.0,480.0,8.0,0.856
2588.0,8.0,496.0,8.0,0.876
2588.0,8.0,512.0,8.0,0.868
2588.0,8.0,528.0,8.0,0.0
2588.0,8.0,544.0,8.0,0.812
2588.0,8.0,560.0,8.0,0.796
2588.0,8.0,576.0,8.0,0.796
2588.0,8.0,592.0,8.0,0.788
2588.0,8.0,608.0,8.0,0.776
2588.0,8.0,624.0,8.0,0.772
2588.0,8.0,640.0,8.0,0.76
2588.0,8.0,656.0,8.0,0.752
2588.0,8.0,672.0,8.0,0.748
2588.0,8.0,688.0,8.0,0.752
2588.0,8.0,704.0,8.0,0.756
2588.0,8.0,720.0,8.0,0.732
2588.0,8.0,736.0,8.0,0.72
2588.0,8.0,752.0,8.0,0.712
2588.0,8.0,768.0,8.0,0.6960000000000001
2588.0,8.0,784.0,8.0,0.0
2588.0,8.0,800.0,8.0,0.0
2588.0,8.0,816.0,8.0,0.0
2588.0,8.0,832.0,8.0,0.0
2588.0,8.0,848.0,8.0,0.0
2588.0,8.0,864.0,8.0,0.648
2588.0,8.0,880.0,8.0,0.648
2588.0,8.0,896.0,8.0,0.648
2588.0,8.0,912.0,8.0,0.636
2588.0,8.0,928.0,8.0,0.628
2588.0,8.0,944.0,8.0,0.616
2588.0,8.0,960.0,8.0,0.0
2588.0,8.0,976.0,8.0,0.0
2588.0,8.0,992.0,8.0,0.592
2588.0,8.0,1008.0,8.0,0.58
2588.0,8.0,1024.0,8.0,0.5680000000000001
2588.0,8.0,1040.0,8.0,0.0
2588.0,8.0,1056.0,8.0,0.0
2588.0,8.0,1072.0,8.0,0.0
2588.0,8.0,1088.0,8.0,0.548
2588.0,8.0,1104.0,8.0,0.54
2588.0,8.0,1120.0,8.0,0.532
2588.0,8.0,1136.0,8.0,0.52
2588.0,8.0,1152.0,8.0,0.512
2588.0,8.0,1168.0,8.0,0.508
2588.0,8.0,1184.0,8.0,0.5
2588.0,8.0,1200.0,8.0,0.488
2588.0,8.0,1216.0,8.0,0.47600000000000003
2588.0,8.0,1232.0,8.0,0.47200000000000003
2588.0,8.0,1248.0,8.0,0.464
2588.0,8.0,1264.0,8.0,0.46
2588.0,8.0,1280.0,8.0,0.456
2588.0,8.0,1296.0,8.0,0.0
2588.0,8.0,1312.0,8.0,0.0
2588.0,8.0,1328.0,8.0,0.0
2588.0,8.0,1344.0,8.0,0.0
2588.0,8.0,1360.0,8.0,0.42
2588.0,8.0,1376.0,8.0,0.41200000000000003
2588.0,8.0,1392.0,8.0,0.404
2588.0,8.0,1408.0,8.0,0.396
2588.0,8.0,1424.0,8.0,0.392
2588.0,8.0,1440.0,8.0,0.388
2588.0,8.0,1456.0,8.0,0.384
2588.0,8.0,1472.0,8.0,0.376
2588.0,8.0,1488.0,8.0,0.372
2588.0,8.0,1504.0,8.0,0.364
2588.0,8.0,1520.0,8.0,0.0
2588.0,8.0,1536.0,8.0,0.34800000000000003
2588.0,8.0,1552.0,8.0,0.34400000000000003
2588.0,8.0,1568.0,8.0,0.34
2588.0,8.0,1584.0,8.0,0.332
2588.0,8.0,1600.0,8.0,0.324
2588.0,8.0,1616.0,8.0,0.0
2588.0,8.0,1632.0,8.0,0.316
2588.0,8.0,1648.0,8.0,0.312
2588.0,8.0,1664.0,8.0,0.308
2588.0,8.0,1680.0,8.0,0.3
2588.0,8.0,1696.0,8.0,0.296
2588.0,8.0,1712.0,8.0,0.292
2588.0,8.0,1728.0,8.0,0.28800000000000003
2588.0,8.0,1744.0,8.0,0.28
2588.0,8.0,1760.0,8.0,0.276
2588.0,8.0,1776.0,8.0,0.272
2588.0,8.0,1792.0,8.0,0.268
2588.0,8.0,1808.0,8.0,0.264
2588.0,8.0,1824.0,8.0,0.26
2588.0,8.0,1840.0,8.0,0.26
2588.0,8.0,1856.0,8.0,0.252
2588.0,8.0,1872.0,8.0,0.248
2588.0,8.0,1888.0,8.0,0.244
2588.0,8.0,1904.0,8.0,0.23600000000000002
2588.0,8.0,1920.0,8.0,0.228
2588.0,8.0,1936.0,8.0,0.22
2588.0,8.0,1952.0,8.0,0.212
2588.0,8.0,1968.0,8.0,0.20800000000000002
2588.0,8.0,1984.0,8.0,0.0
2588.0,8.0,2000.0,8.0,0.2
2588.0,8.0,2016.0,8.0,0.196
2588.0,8.0,2032.0,8.0,0.192
2588.0,8.0,2048.0,8.0,0.192
2588.0,8.0,2064.0,8.0,0.184
2588.0,8.0,2080.0,8.0,0.18
2588.0,8.0,2096.0,8.0,0.17200000000000001
2588.0,8.0,2112.0,8.0,0.164
2588.0,8.0,2128.0,8.0,0.16
2588.0,8.0,2144.0,8.0,0.152
2588.0,8.0,2160.0,8.0,0.148
2588.0,8.0,2176.0,8.0,0.14400000000000002
2588.0,8.0,2192.0,8.0,0.14
2588.0,8.0,2208.0,8.0,0.136
2588.0,8.0,2224.0,8.0,0.136
2588.0,8.0,2240.0,8.0,0.136
2588.0,8.0,2256.0,8.0,0.128
2588.0,8.0,2272.0,8.0,0.12
2588.0,8.0,2288.0,8.0,0.116
2588.0,8.0,2304.0,8.0,0.136
2588.0,8.0,2320.0,8.0,0.132
2588.0,8.0,2336.0,8.0,0.128
2588.0,8.0,2352.0,8.0,0.092
2588.0,8.0,2368.0,8.0,0.088
2588.0,8.0,2384.0,8.0,0.084
2588.0,8.0,2400.0,8.0,0.08
2588.0,8.0,2416.0,8.0,0.076
2588.0,8.0,2432.0,8.0,0.076
2588.0,8.0,2448.0,8.0,0.076
2588.0,8.0,2464.0,8.0,0.07200000000000001
2588.0,8.0,2480.0,8.0,0.068
2588.0,8.0,2496.0,8.0,0.064
2588.0,8.0,2512.0,8.0,0.056
2588.0,8.0,2528.0,8.0,0.052000000000000005
2588.0,8.0,2544.0,8.0,0.044
2588.0,8.0,2560.0,8.0,0.04
2588.0,8.0,2576.0,8.0,0.036000000000000004
2588.0,8.0,2592.0,8.0,0.036000000000000004
2588.0,8.0,2608.0,8.0,0.04
2588.0,8.0,2624.0,8.0,0.044
2588.0,8.0,2640.0,8.0,0.052000000000000005
2588.0,8.0,2656.0,8.0,0.06
2588.0,8.0,2672.0,8.0,0.064
2588.0,8.0,2688.0,8.0,0.07200000000000001
2588.0,8.0,2704.0,8.0,0.076
2588.0,8.0,2720.0,8.0,0.08
2588.0,8.0,2736.0,8.0,0.084
2588.0,8.0,2752.0,8.0,0.088
2588.0,8.0,2768.0,8.0,0.092
2588.0,8.0,2784.0,8.0,0.096
2588.0,8.0,2800.0,8.0,0.10400000000000001
2588.0,8.0,2816.0,8.0,0.112
2588.0,8.0,2832.0,8.0,0.136
2588.0,8.0,2848.0,8.0,0.14
2588.0,8.0,2864.0,8.0,0.148
2588.0,8.0,2880.0,8.0,0.148
2588.0,8.0,2896.0,8.0,0.132
2588.0,8.0,2912.0,8.0,0.136
2588.0,8.0,2928.0,8.0,0.16
2588.0,8.0,2944.0,8.0,0.212
2588.0,8.0,2960.0,8.0,0.216
2588.0,8.0,2976.0,8.0,0.212
2588.0,8.0,2992.0,8.0,0.228
2588.0,8.0,3008.0,8.0,0.24
2588.0,8.0,3024.0,8.0,0.248
2588.0,8.0,3040.0,8.0,0.184
2588.0,8.0,3056.0,8.0,0.188
2588.0,8.0,3072.0,8.0,0.196
2588.0,8.0,3088.0,8.0,0.20400000000000001
2588.0,8.0,3104.0,8.0,0.212
2588.0,8.0,3120.0,8.0,0.22
2588.0,8.0,3136.0,8.0,0.228
2588.0,8.0,3152.0,8.0,0.23600000000000002
2588.0,8.0,3168.0,8.0,0.244
2588.0,8.0,3184.0,8.0,0.252
2588.0,8.0,3200.0,8.0,0.26
2588.0,8.0,3216.0,8.0,0.268
2588.0,8.0,3232.0,8.0,0.276
2588.0,8.0,3248.0,8.0,0.28
2588.0,8.0,3264.0,8.0,0.28800000000000003
2588.0,8.0,3280.0,8.0,0.296
2588.0,8.0,3296.0,8.0,0.3
2588.0,8.0,3312.0,8.0,0.304
2588.0,8.0,3328.0,8.0,0.312
2588.0,8.0,3344.0,8.0,0.32
2588.0,8.0,3360.0,8.0,0.328
2588.0,8.0,3376.0,8.0,0.336
2588.0,8.0,3392.0,8.0,0.34400000000000003
2588.0,8.0,3408.0,8.0,0.352
2588.0,8.0,3424.0,8.0,0.36
2588.0,8.0,3440.0,8.0,0.364
2588.0,8.0,3456.0,8.0,0.372
2588.0,8.0,3472.0,8.0,0.38
2588.0,8.0,3488.0,8.0,0.388
2588.0,8.0,3504.0,8.0,0.392
2588.0,8.0,3520.0,8.0,0.4
2588.0,8.0,3536.0,8.0,0.40800000000000003
2588.0,8.0,3552.0,8.0,0.41200000000000003
2588.0,8.0,3568.0,8.0,0.42
2588.0,8.0,3584.0,8.0,0.424
2588.0,8.0,3600.0,8.0,0.0
2588.0,8.0,3616.0,8.0,0.44
2588.0,8.0,3632.0,8.0,0.448
2588.0,8.0,3648.0,8.0,0.452
2588.0,8.0,3664.0,8.0,0.46
2588.0,8.0,3680.0,8.0,0.468
2588.0,8.0,3696.0,8.0,0.47200000000000003
2588.0,8.0,3712.0,8.0,0.484
2588.0,8.0,3728.0,8.0,0.492
2588.0,8.0,3744.0,8.0,0.496
2588.0,8.0,3760.0,8.0,0.504
2588.0,8.0,3776.0,8.0,0.516
2588.0,8.0,3792.0,8.0,0.0
2588.0,8.0,3808.0,8.0,0.0
2588.0,8.0,3824.0,8.0,0.0
2588.0,8.0,3840.0,8.0,0.0
2588.0,8.0,3856.0,8.0,0.0
2588.0,8.0,3872.0,8.0,0.0
2588.0,8.0,3888.0,8.0,0.56
2588.0,8.0,3904.0,8.0,0.5680000000000001
2588.0,8.0,3920.0,8.0,0.5760000000000001
2588.0,8.0,3936.0,8.0,0.584
2588.0,8.0,3952.0,8.0,0.588
2588.0,8.0,3968.0,8.0,0.0
2588.0,8.0,3984.0,8.0,0.0
2784.0,8.0,0.0,8.0,0.0
2784.0,8.0,16.0,8.0,0.0
2784.0,8.0,32.0,8.0,0.0
2784.0,8.0,48.0,8.0,0.0
2784.0,8.0,64.0,8.0,1.268
2784.0,8.0,80.0,8.0,1.26
2784.0,8.0,96.0,8.0,1.252
2784.0,8.0,112.0,8.0,1.248
2784.0,8.0,128.0,8.0,1.24
2784.0,8.0,144.0,8.0,1.232
2784.0,8.0,160.0,8.0,1.224
2784.0,8.0,176.0,8.0,1.216
2784.0,8.0,192.0,8.0,1.208
2784.0,8.0,208.0,8.0,1.2
2784.0,8.0,224.0,8.0,1.192
2784.0,8.0,240.0,8.0,0.0
2784.0,8.0,256.0,8.0,0.0
2784.0,8.0,272.0,8.0,1.172
2784.0,8.0,288.0,8.0,1.168
2784.0,8.0,304.0,8.0,1.16
2784.0,8.0,320.0,8.0,1.1520000000000001
2784.0,8.0,336.0,8.0,0.0
2784.0,8.0,352.0,8.0,1.1320000000000001
2784.0,8.0,368.0,8.0,1.1280000000000001
2784.0,8.0,384.0,8.0,1.12
2784.0,8.0,400.0,8.0,1.036
2784.0,8.0,416.0,8.0,1.024
2784.0,8.0,432.0,8.0,0.972
2784.0,8.0,448.0,8.0,0.0
2784.0,8.0,464.0,8.0,0.0
2784.0,8.0,480.0,8.0,0.0
2784.0,8.0,496.0,8.0,1.072
2784.0,8.0,512.0,8.0,1.064
2784.0,8.0,528.0,8.0,1.056
2784.0,8.0,544.0,8.0,1.048
2784.0,8.0,560.0,8.0,1.04
2784.0,8.0,576.0,8.0,0.936
2784.0,8.0,592.0,8.0,0.0
2784.0,8.0,608.0,8.0,0.0
2784.0,8.0,624.0,8.0,0.0
2784.0,8.0,640.0,8.0,0.8240000000000001
2784.0,8.0,656.0,8.0,0.8240000000000001
2784.0,8.0,672.0,8.0,0.8280000000000001
2784.0,8.0,688.0,8.0,0.988
2784.0,8.0,704.0,8.0,0.984
2784.0,8.0,720.0,8.0,0.796
2784.0,8.0,736.0,8.0,0.78
2784.0,8.0,752.0,8.0,0.772
2784.0,8.0,768.0,8.0,0.764
2784.0,8.0,784.0,8.0,0.756
2784.0,8.0,800.0,8.0,0.748
2784.0,8.0,816.0,8.0,0.74
2784.0,8.0,832.0,8.0,0.728
2784.0,8.0,848.0,8.0,0.716
2784.0,8.0,864.0,8.0,0.712
2784.0,8.0,880.0,8.0,0.716
2784.0,8.0,896.0,8.0,0.896
2784.0,8.0,912.0,8.0,0.6960000000000001
2784.0,8.0,928.0,8.0,0.6880000000000001
2784.0,8.0,944.0,8.0,0.676
2784.0,8.0,960.0,8.0,0.0
2784.0,8.0,976.0,8.0,0.0
2784.0,8.0,992.0,8.0,0.0
2784.0,8.0,1008.0,8.0,0.0
2784.0,8.0,1024.0,8.0,0.628
2784.0,8.0,1040.0,8.0,0.62
2784.0,8.0,1056.0,8.0,0.616
2784.0,8.0,1072.0,8.0,0.616
2784.0,8.0,1088.0,8.0,0.804
2784.0,8.0,1104.0,8.0,0.6
2784.0,8.0,1120.0,8.0,0.592
2784.0,8.0,1136.0,8.0,0.58
2784.0,8.0,1152.0,8.0,0.0
2784.0,8.0,1168.0,8.0,0.0
2784.0,8.0,1184.0,8.0,0.0
2784.0,8.0,1200.0,8.0,0.0
2784.0,8.0,1216.0,8.0,0.536
2784.0,8.0,1232.0,8.0,0.528
2784.0,8.0,1248.0,8.0,0.0
2784.0,8.0,1264.0,8.0,0.52
2784.0,8.0,1280.0,8.0,0.708
2784.0,8.0,1296.0,8.0,0.508
2784.0,8.0,1312.0,8.0,0.492
2784.0,8.0,1328.0,8.0,0.484
2784.0,8.0,1344.0,8.0,0.48
2784.0,8.0,1360.0,8.0,0.47600000000000003
2784.0,8.0,1376.0,8.0,0.468
2784.0,8.0,1392.0,8.0,0.456
2784.0,8.0,1408.0,8.0,0.448
2784.0,8.0,1424.0,8.0,0.444
2784.0,8.0,1440.0,8.0,0.444
2784.0,8.0,1456.0,8.0,0.44
2784.0,8.0,1472.0,8.0,0.628
2784.0,8.0,1488.0,8.0,0.0
2784.0,8.0,1504.0,8.0,0.424
2784.0,8.0,1520.0,8.0,0.41200000000000003
2784.0,8.0,1536.0,8.0,0.404
2784.0,8.0,1552.0,8.0,0.4
2784.0,8.0,1568.0,8.0,0.392
2784.0,8.0,1584.0,8.0,0.384
2784.0,8.0,1600.0,8.0,0.376
2784.0,8.0,1616.0,8.0,0.372
2784.0,8.0,1632.0,8.0,0.372
2784.0,8.0,1648.0,8.0,0.56
2784.0,8.0,1664.0,8.0,0.536
2784.0,8.0,1680.0,8.0,0.356
2784.0,8.0,1696.0,8.0,0.352
2784.0,8.0,1712.0,8.0,0.34400000000000003
2784.0,8.0,1728.0,8.0,0.34
2784.0,8.0,1744.0,8.0,0.336
2784.0,8.0,1760.0,8.0,0.332
2784.0,8.0,1776.0,8.0,0.328
2784.0,8.0,1792.0,8.0,0.32
2784.0,8.0,1808.0,8.0,0.316
2784.0,8.0,1824.0,8.0,0.312
2784.0,8.0,1840.0,8.0,0.312
2784.0,8.0,1856.0,8.0,0.46
2784.0,8.0,1872.0,8.0,0.304
2784.0,8.0,1888.0,8.0,0.296
2784.0,8.0,1904.0,8.0,0.28800000000000003
2784.0,8.0,1920.0,8.0,0.28
2784.0,8.0,1936.0,8.0,0.276
2784.0,8.0,1952.0,8.0,0.272
2784.0,8.0,1968.0,8.0,0.268
2784.0,8.0,1984.0,8.0,0.26
2784.0,8.0,2000.0,8.0,0.248
2784.0,8.0,2016.0,8.0,0.248
2784.0,8.0,2032.0,8.0,0.38
2784.0,8.0,2048.0,8.0,0.376
2784.0,8.0,2064.0,8.0,0.368
2784.0,8.0,2080.0,8.0,0.36
2784.0,8.0,2096.0,8.0,0.352
2784.0,8.0,2112.0,8.0,0.264
2784.0,8.0,2128.0,8.0,0.216
2784.0,8.0,2144.0,8.0,0.20800000000000002
2784.0,8.0,2160.0,8.0,0.2
2784.0,8.0,2176.0,8.0,0.196
2784.0,8.0,2192.0,8.0,0.192
2784.0,8.0,2208.0,8.0,0.192
2784.0,8.0,2224.0,8.0,0.3
2784.0,8.0,2240.0,8.0,0.296
2784.0,8.0,2256.0,8.0,0.28800000000000003
2784.0,8.0,2272.0,8.0,0.28
2784.0,8.0,2288.0,8.0,0.272
2784.0,8.0,2304.0,8.0,0.264
2784.0,8.0,2320.0,8.0,0.256
2784.0,8.0,2336.0,8.0,0.252
2784.0,8.0,2352.0,8.0,0.244
2784.0,8.0,2368.0,8.0,0.20400000000000001
2784.0,8.0,2384.0,8.0,0.184
2784.0,8.0,2400.0,8.0,0.18
2784.0,8.0,2416.0,8.0,0.212
2784.0,8.0,2432.0,8.0,0.20800000000000002
2784.0,8.0,2448.0,8.0,0.17200000000000001
2784.0,8.0,2464.0,8.0,0.152
2784.0,8.0,2480.0,8.0,0.148
2784.0,8.0,2496.0,8.0,0.14400000000000002
2784.0,8.0,2512.0,8.0,0.14400000000000002
2784.0,8.0,2528.0,8.0,0.14
2784.0,8.0,2544.0,8.0,0.112
2784.0,8.0,2560.0,8.0,0.108
2784.0,8.0,2576.0,8.0,0.1
2784.0,8.0,2592.0,8.0,0.096
2784.0,8.0,2608.0,8.0,0.096
2784.0,8.0,2624.0,8.0,0.092
2784.0,8.0,2640.0,8.0,0.092
2784.0,8.0,2656.0,8.0,0.084
2784.0,8.0,2672.0,8.0,0.08
2784.0,8.0,2688.0,8.0,0.07200000000000001
2784.0,8.0,2704.0,8.0,0.068
2784.0,8.0,2720.0,8.0,0.06
2784.0,8.0,2736.0,8.0,0.052000000000000005
2784.0,8.0,2752.0,8.0,0.048
2784.0,8.0,2768.0,8.0,0.04
2784.0,8.0,2784.0,8.0,0.036000000000000004
2784.0,8.0,2800.0,8.0,0.04
2784.0,8.0,2816.0,8.0,0.048
2784.0,8.0,2832.0,8.0,0.056
2784.0,8.0,2848.0,8.0,0.064
2784.0,8.0,2864.0,8.0,0.068
2784.0,8.0,2880.0,8.0,0.076
2784.0,8.0,2896.0,8.0,0.08
2784.0,8.0,2912.0,8.0,0.088
2784.0,8.0,2928.0,8.0,0.092
2784.0,8.0,2944.0,8.0,0.096
2784.0,8.0,2960.0,8.0,0.1
2784.0,8.0,2976.0,8.0,0.108
2784.0,8.0,2992.0,8.0,0.124
2784.0,8.0,3008.0,8.0,0.132
2784.0,8.0,3024.0,8.0,0.132
2784.0,8.0,3040.0,8.0,0.136
2784.0,8.0,3056.0,8.0,0.14400000000000002
2784.0,8.0,3072.0,8.0,0.148
2784.0,8.0,3088.0,8.0,0.156
2784.0,8.0,3104.0,8.0,0.164
2784.0,8.0,3120.0,8.0,0.17200000000000001
2784.0,8.0,3136.0,8.0,0.18
2784.0,8.0,3152.0,8.0,0.188
2784.0,8.0,3168.0,8.0,0.196
2784.0,8.0,3184.0,8.0,0.20400000000000001
2784.0,8.0,3200.0,8.0,0.212
2784.0,8.0,3216.0,8.0,0.216
2784.0,8.0,3232.0,8.0,0.224
2784.0,8.0,3248.0,8.0,0.232
2784.0,8.0,3264.0,8.0,0.23600000000000002
2784.0,8.0,3280.0,8.0,0.244
2784.0,8.0,3296.0,8.0,0.252
2784.0,8.0,3312.0,8.0,0.256
2784.0,8.0,3328.0,8.0,0.26
2784.0,8.0,3344.0,8.0,0.268
2784.0,8.0,3360.0,8.0,0.276
2784.0,8.0,3376.0,8.0,0.28
2784.0,8.0,3392.0,8.0,0.28800000000000003
2784.0,8.0,3408.0,8.0,0.296
2784.0,8.0,3424.0,8.0,0.304
2784.0,8.0,3440.0,8.0,0.312
2784.0,8.0,3456.0,8.0,0.316
2784.0,8.0,3472.0,8.0,0.32
2784.0,8.0,3488.0,8.0,0.328
2784.0,8.0,3504.0,8.0,0.336
2784.0,8.0,3520.0,8.0,0.34400000000000003
2784.0,8.0,3536.0,8.0,0.352
2784.0,8.0,3552.0,8.0,0.36
2784.0,8.0,3568.0,8.0,0.368
2784.0,8.0,3584.0,8.0,0.376
2784.0,8.0,3600.0,8.0,0.38
2784.0,8.0,3616.0,8.0,0.384
2784.0,8.0,3632.0,8.0,0.388
2784.0,8.0,3648.0,8.0,0.4
2784.0,8.0,3664.0,8.0,0.404
2784.0,8.0,3680.0,8.0,0.41200000000000003
2784.0,8.0,3696.0,8.0,0.41600000000000004
2784.0,8.0,3712.0,8.0,0.424
2784.0,8.0,3728.0,8.0,0.432
2784.0,8.0,3744.0,8.0,0.0
2784.0,8.0,3760.0,8.0,0.0
2784.0,8.0,3776.0,8.0,0.452
2784.0,8.0,3792.0,8.0,0.46
2784.0,8.0,3808.0,8.0,0.464
2784.0,8.0,3824.0,8.0,0.47200000000000003
2784.0,8.0,3840.0,8.0,0.48
2784.0,8.0,3856.0,8.0,0.488
2784.0,8.0,3872.0,8.0,0.496
2784.0,8.0,3888.0,8.0,0.5
2784.0,8.0,3904.0,8.0,0.504
2784.0,8.0,3920.0,8.0,0.512
2784.0,8.0,3936.0,8.0,0.52
2784.0,8.0,3952.0,8.0,0.528
2784.0,8.0,3968.0,8.0,0.536
2784.0,8.0,3984.0,8.0,0.544
2980.0,8.0,0.0,8.0,1.3880000000000001
2980.0,8.0,16.0,8.0,1.3800000000000001
2980.0,8.0,32.0,8.0,1.372
2980.0,8.0,48.0,8.0,1.364
2980.0,8.0,64.0,8.0,1.356
2980.0,8.0,80.0,8.0,1.352
2980.0,8.0,96.0,8.0,1.348
2980.0,8.0,112.0,8.0,1.344
2980.0,8.0,128.0,8.0,1.332
2980.0,8.0,144.0,8.0,0.0
2980.0,8.0,160.0,8.0,0.0
2980.0,8.0,176.0,8.0,0.0
2980.0,8.0,192.0,8.0,0.0
2980.0,8.0,208.0,8.0,0.0
2980.0,8.0,224.0,8.0,0.0
2980.0,8.0,240.0,8.0,1.276
2980.0,8.0,256.0,8.0,1.268
2980.0,8.0,272.0,8.0,1.264
2980.0,8.0,288.0,8.0,1.256
2980.0,8.0,304.0,8.0,1.256
2980.0,8.0,320.0,8.0,1.248
2980.0,8.0,336.0,8.0,1.232
2980.0,8.0,352.0,8.0,1.228
2980.0,8.0,368.0,8.0,1.22
2980.0,8.0,384.0,8.0,1.212
2980.0,8.0,400.0,8.0,1.208
2980.0,8.0,416.0,8.0,1.2
2980.0,8.0,432.0,8.0,1.188
2980.0,8.0,448.0,8.0,1.18
2980.0,8.0,464.0,8.0,1.176
2980.0,8.0,480.0,8.0,1.168
2980.0,8.0,496.0,8.0,1.168
2980.0,8.0,512.0,8.0,1.156
2980.0,8.0,528.0,8.0,1.1440000000000001
2980.0,8.0,544.0,8.0,1.1360000000000001
2980.0,8.0,560.0,8.0,1.1280000000000001
2980.0,8.0,576.0,8.0,1.12
2980.0,8.0,592.0,8.0,1.116
2980.0,8.0,608.0,8.0,1.108
2980.0,8.0,624.0,8.0,1.1
2980.0,8.0,640.0,8.0,1.092
2980.0,8.0,656.0,8.0,1.088
2980.0,8.0,672.0,8.0,1.08
2980.0,8.0,688.0,8.0,1.08
2980.0,8.0,704.0,8.0,1.072
2980.0,8.0,720.0,8.0,1.06
2980.0,8.0,736.0,8.0,1.052
2980.0,8.0,752.0,8.0,1.044
2980.0,8.0,768.0,8.0,1.036
2980.0,8.0,784.0,8.0,1.028
2980.0,8.0,800.0,8.0,1.02
2980.0,8.0,816.0,8.0,1.012
2980.0,8.0,832.0,8.0,1.004
2980.0,8.0,848.0,8.0,0.996
2980.0,8.0,864.0,8.0,0.988
2980.0,8.0,880.0,8.0,0.988
2980.0,8.0,896.0,8.0,0.984
2980.0,8.0,912.0,8.0,0.968
2980.0,8.0,928.0,8.0,0.0
2980.0,8.0,944.0,8.0,0.9520000000000001
2980.0,8.0,960.0,8.0,0.9480000000000001
2980.0,8.0,976.0,8.0,0.9440000000000001
2980.0,8.0,992.0,8.0,0.936
2980.0,8.0,1008.0,8.0,0.928
